appearance_id,episode_id,character_id,appearance_order
20381,919,326,5
20382,919,697,6
20383,919,219,7
20384,919,776,8
20385,919,865,10
20386,919,558,11
20387,919,1033,12
20388,919,1071,13
20389,919,1085,14
20390,919,1253,15
20391,919,758,16
20392,920,326,1
20393,920,136,2
20394,920,1014,3
20395,920,495,4
20396,920,992,5
20397,920,776,6
20398,920,697,7
20399,920,219,8
20400,920,178,9
20401,920,688,10
20402,920,1095,11
20403,920,915,12
20404,920,168,13
20405,920,712,14
20406,920,558,15
20407,920,396,17
20408,921,211,1
20409,921,712,2
20410,921,333,3
20411,921,178,4
20412,921,8,5
20413,921,1292,6
20414,921,1273,7
20415,921,558,8
20416,921,1253,9
20417,921,515,10
20418,921,1126,11
20419,921,1014,12
20420,921,175,13
20421,921,357,14
20422,921,837,15
20423,921,1029,16
20424,921,272,17
20425,921,326,18
20426,921,440,19
20427,921,807,20
20428,921,84,21
20429,921,1000,23
20430,921,311,25
20431,921,93,26
20432,921,1095,27
20433,921,776,28
20434,921,688,29
20435,921,136,30
20436,921,992,31
20437,922,357,1
20438,922,275,3
20439,922,515,4
20440,922,742,5
20441,922,1252,6
20442,922,105,7
20443,922,1014,8
20444,922,594,9
20445,922,919,10
20446,922,701,11
20447,922,725,12
20448,922,728,13
20449,922,181,14
20450,922,395,15
20451,922,844,17
20452,922,270,18
20453,922,643,19
20454,922,794,20
20455,922,941,21
20456,922,688,22
20457,922,1070,23
20458,922,783,24
20459,922,495,25
20460,922,712,26
20461,922,209,27
20462,922,709,28
20463,922,705,29
20464,923,357,1
20465,923,688,3
20466,923,724,4
20467,923,495,5
20468,923,712,6
20469,923,326,7
20470,923,169,8
20471,923,459,9
20472,923,93,10
20473,923,1323,11
20474,923,1095,12
20475,923,558,13
20476,923,1253,14
20477,923,1033,15
20478,923,290,16
20479,923,515,17
20480,923,275,18
20481,923,1282,19
20482,923,783,20
20483,923,405,21
20484,923,1174,22
20485,923,1211,23
20486,923,1167,24
20487,923,1207,25
20488,923,1227,26
20489,923,1237,27
20490,923,1218,28
20491,923,1205,29
20492,923,1186,30
20493,923,1168,31
20494,923,1177,32
20495,923,1208,33
20496,923,1231,34
20497,923,1164,35
20498,923,1188,36
20499,923,1206,37
20500,923,1196,38
20501,923,519,39
20502,923,1165,40
20503,923,1198,41
20504,923,1213,42
20505,923,1234,43
20506,923,1217,44
20507,924,688,1
20508,924,712,2
20509,924,405,3
20510,924,1211,4
20511,924,1237,5
20512,924,1218,6
20513,924,1205,7
20514,924,1186,8
20515,924,1196,9
20516,924,519,10
20517,924,783,11
20518,924,1167,12
20519,924,403,13
20520,924,737,14
20521,924,1095,15
20522,924,1231,16
20523,924,558,17
20524,924,396,18
20525,924,209,19
20526,924,241,20
20527,924,1168,21
20528,924,1177,22
20529,924,1208,23
20530,924,1164,24
20531,924,1188,25
20532,924,1206,26
20533,924,1174,27
20534,924,1172,28
20535,924,459,29
20536,924,136,30
20537,924,1014,31
20538,924,992,32
20539,924,219,33
20540,924,93,34
20541,924,1323,35
20542,924,169,36
20543,924,326,37
20544,924,742,38
20545,924,747,39
20546,924,709,40
20547,924,1351,41
20548,924,776,42
20549,924,697,43
20550,925,169,1
20551,925,1014,2
20552,925,136,3
20553,925,459,4
20554,925,326,5
20555,925,992,6
20556,925,166,7
20557,925,250,8
20558,925,121,9
20559,925,119,10
20560,925,116,11
20561,925,123,12
20562,925,117,13
20563,925,1387,14
20564,925,495,15
20565,925,515,16
20566,925,747,17
20567,925,1252,18
20568,925,175,19
20569,925,357,20
20570,925,1282,21
20571,925,558,22
20572,925,688,23
20573,925,712,24
20574,925,1105,25
20575,925,1010,26
20576,925,79,27
20577,925,399,28
20578,925,320,29
20579,925,757,30
20580,925,1142,31
20581,925,921,32
20582,925,4,33
20583,925,806,34
20584,925,222,35
20585,925,1006,36
20586,926,405,1
20587,926,1174,2
20588,926,1167,3
20589,926,1211,4
20590,926,1206,5
20591,926,1164,6
20592,926,1186,7
20593,926,1196,8
20594,926,519,9
20595,926,558,10
20596,926,712,11
20597,926,688,12
20598,926,178,13
20599,926,1006,14
20600,926,495,15
20601,926,320,16
20602,926,1105,17
20603,926,806,18
20604,926,1010,19
20605,926,222,20
20606,926,757,21
20607,926,1142,22
20608,926,399,23
20609,926,921,24
20610,926,79,25
20611,926,4,26
20612,926,747,28
20613,926,175,29
20614,926,209,30
20615,926,709,31
20616,926,515,32
20617,926,275,33
20618,926,1282,34
20619,926,8,35
20620,926,1292,36
20621,926,1273,37
20622,926,848,38
20623,926,1095,39
20624,927,175,1
20625,927,747,2
20626,927,209,3
20627,927,1196,4
20628,927,519,5
20629,927,709,6
20630,927,515,7
20631,927,60,8
20632,927,415,9
20633,927,807,10
20634,927,1282,11
20635,927,688,12
20636,927,1095,13
20637,927,495,14
20638,927,712,15
20639,927,742,16
20640,927,396,18
20641,927,178,19
20642,927,326,20
20643,927,357,21
20644,927,697,22
20645,927,708,23
20646,927,705,24
20647,927,1105,25
20648,927,1142,26
20649,927,757,27
20650,927,4,28
20651,927,1010,29
20652,927,399,30
20653,927,222,31
20654,928,688,1
20655,928,712,2
20656,928,1095,3
20657,928,1105,4
20658,928,4,5
20659,928,757,6
20660,928,495,7
20661,928,178,8
20662,928,1142,9
20663,928,1282,10
20664,928,399,11
20665,928,1010,12
20666,928,222,13
20667,928,806,14
20668,928,320,15
20669,928,515,16
20670,928,275,17
20671,928,921,18
20672,928,457,19
20673,928,60,20
20674,928,160,21
20675,928,558,22
20676,928,1107,24
20677,928,158,25
20678,928,1196,26
20679,928,519,27
20680,928,175,28
20681,928,709,29
20682,928,747,30
20683,928,209,31
20684,929,515,2
20685,929,275,3
20686,929,1282,4
20687,929,495,5
20688,929,865,6
20689,929,1095,7
20690,929,688,8
20691,929,783,9
20692,929,712,10
20693,929,326,11
20694,929,169,12
20695,929,136,13
20696,929,992,14
20697,929,1014,15
20698,929,1033,16
20699,929,1174,17
20700,929,405,18
20701,929,1211,19
20702,929,1206,20
20703,929,1167,21
20704,929,1164,22
20705,929,1227,23
20706,929,737,24
20707,929,1196,25
20708,929,519,26
20709,929,175,27
20710,929,709,28
20711,929,209,29
20712,929,747,30
20713,929,708,31
20714,929,722,32
20715,929,896,33
20716,929,1270,34
20717,929,357,35
20718,929,558,36
20719,929,142,37
20720,929,158,38
20721,929,1350,39
20722,929,1367,41
20723,929,865,42
20724,929,1107,43
20725,930,396,1
20726,930,865,2
20727,930,1107,3
20728,930,558,4
20729,930,255,5
20730,930,403,6
20731,930,1341,7
20732,930,712,8
20733,931,558,1
20734,931,865,2
20735,931,403,3
20736,931,1341,4
20737,931,396,5
20738,931,1107,6
20739,931,169,8
20740,931,1014,9
20741,931,136,10
20742,931,992,11
20743,931,357,12
20744,931,326,13
20745,931,515,14
20746,931,495,15
20747,931,275,16
20748,931,594,17
20749,931,688,19
20750,931,921,20
20751,931,758,21
20752,931,255,22
20753,932,558,1
20754,932,865,2
20755,932,403,3
20756,932,133,4
20757,932,494,5
20758,932,1107,6
20759,932,1341,7
20760,932,758,8
20761,932,515,9
20762,932,275,10
20763,932,495,11
20764,932,93,12
20765,932,1323,13
20766,932,326,14
20767,932,437,15
20768,932,12,16
20769,932,299,17
20770,932,783,18
20771,932,264,19
20772,932,357,21
20773,933,709,1
20774,933,1196,2
20775,933,519,3
20776,933,747,4
20777,933,175,5
20778,933,209,6
20779,933,558,7
20780,933,357,8
20781,933,403,10
20782,933,865,11
20783,933,1341,12
20784,933,758,13
20785,933,783,14
20786,933,494,15
20787,933,264,16
20788,933,1107,17
20789,933,1318,18
20790,933,985,19
20791,933,292,21
20792,933,1282,22
20793,933,711,23
20794,933,178,24
20795,934,357,3
20796,934,985,4
20797,934,1318,5
20798,934,558,6
20799,934,865,7
20800,934,1341,8
20801,934,403,9
20802,934,1107,10
20803,934,742,12
20804,934,844,13
20805,934,1252,14
20806,934,77,15
20807,934,105,16
20808,934,723,17
20809,934,93,18
20810,934,1323,19
20811,934,326,20
20812,934,495,21
20813,934,515,22
20814,934,275,23
20815,934,1095,25
20816,934,712,26
20817,934,688,27
20818,934,169,28
20819,934,1014,29
20820,934,136,30
20821,934,992,31
20822,934,747,33
20823,934,396,34
20824,934,758,35
20825,934,708,36
20826,934,711,37
20827,934,178,38
20828,935,558,1
20829,935,865,2
20830,935,403,3
20831,935,758,4
20832,935,1367,5
20833,935,647,6
20834,935,1006,7
20835,935,774,8
20836,935,214,9
20837,935,723,10
20838,935,688,11
20839,935,897,12
20840,935,793,13
20841,935,437,14
20842,935,12,15
20843,935,299,16
20844,935,783,17
20845,935,357,18
20846,935,711,19
20847,935,178,20
20848,936,357,1
20849,936,711,2
20850,936,178,3
20851,936,742,4
20852,936,396,5
20853,936,746,7
20854,936,709,8
20855,936,705,9
20856,936,708,10
20857,936,758,11
20858,936,844,12
20859,936,504,13
20860,936,1094,14
20861,936,1350,15
20862,936,793,16
20863,936,897,17
20864,936,561,18
20865,936,774,19
20866,936,214,20
20867,936,865,21
20868,936,558,22
20869,936,647,23
20870,936,1367,24
20871,936,264,25
20872,936,301,26
20873,936,169,27
20874,936,275,28
20875,936,280,29
20876,936,495,30
20877,936,515,31
20878,936,1014,32
20879,936,136,33
20880,936,992,34
20881,936,326,35
20882,936,1273,36
20883,936,1292,37
20884,936,1342,38
20885,936,8,39
20886,936,968,40
20887,936,1150,41
20888,936,325,42
20889,936,594,43
20890,936,403,44
20891,937,1367,1
20892,937,558,2
20893,937,865,3
20894,937,647,4
20895,937,403,5
20896,937,1341,6
20897,937,1107,7
20898,937,1112,8
20899,937,1196,9
20900,937,175,10
20901,937,209,11
20902,937,709,12
20903,937,519,13
20904,937,746,14
20905,937,1273,15
20906,937,495,16
20907,937,280,17
20908,937,326,18
20909,937,1014,19
20910,937,275,21
20911,937,688,22
20912,937,1006,23
20913,937,774,24
20914,937,214,25
20915,937,793,26
20916,937,897,27
20917,937,136,28
20918,937,515,29
20919,937,992,30
20920,937,1342,31
20921,937,981,32
20922,937,484,33
20923,937,335,34
20924,937,924,35
20925,937,178,36
20926,937,783,37
20927,937,1253,38
20928,937,396,39
20929,937,742,40
20930,937,1350,41
20931,937,844,42
20932,937,561,43
20933,937,1148,44
20934,937,80,45
20935,937,161,46
20936,937,468,47
20937,937,758,48
20938,938,1006,2
20939,938,1282,3
20940,938,688,4
20941,938,1095,5
20942,938,712,6
20943,938,403,7
20944,938,783,8
20945,938,558,9
20946,938,865,10
20947,938,396,11
20948,938,1253,12
20949,938,1350,13
20950,938,879,14
20951,938,770,15
20952,938,105,16
20953,938,1252,17
20954,938,844,18
20955,938,742,19
20956,938,270,20
20957,938,357,21
20958,938,178,22
20959,938,711,23
20960,938,723,24
20961,939,178,1
20962,939,688,2
20963,939,403,3
20964,939,558,4
20965,939,865,5
20966,939,1105,6
20967,939,280,7
20968,939,708,8
20969,939,1014,9
20970,939,136,10
20971,939,515,11
20972,939,495,12
20973,939,326,13
20974,939,275,15
20975,939,992,16
20976,939,879,17
20977,939,770,18
20978,939,844,19
20979,939,742,20
20980,939,723,21
20981,939,357,22
20982,939,1282,23
20983,939,711,24
20984,939,93,25
20985,939,1323,26
20986,939,981,27
20987,939,1342,28
20988,939,758,30
20989,940,1105,1
20990,940,280,2
20991,940,558,3
20992,940,865,4
20993,940,877,5
20994,940,1350,6
20995,940,742,7
20996,940,844,8
20997,940,688,10
20998,940,275,11
20999,940,136,13
21000,940,992,14
21001,940,515,15
21002,940,495,16
21003,940,1014,17
21004,940,783,18
21005,940,396,19
21006,940,746,20
21007,940,709,21
21008,940,561,22
21009,940,214,23
21010,940,774,24
21011,940,793,25
21012,940,897,26
21013,940,723,27
21014,940,708,28
21015,940,178,29
21016,940,357,30
21017,940,711,31
21018,940,1282,32
21019,940,1196,33
21020,940,519,34
21021,940,209,35
21022,940,175,36
21023,940,758,37
21024,940,504,38
21025,940,833,39
21026,940,1094,40
21027,940,981,42
21028,940,1342,43
21029,941,280,1
21030,941,178,2
21031,941,711,3
21032,941,357,4
21033,941,1282,5
21034,941,1105,6
21035,941,275,7
21036,941,136,9
21037,941,515,10
21038,941,1014,11
21039,941,495,12
21040,941,992,13
21041,941,326,14
21042,941,783,15
21043,941,403,16
21044,941,558,17
21045,941,865,18
21046,941,396,19
21047,941,879,20
21048,941,770,21
21049,941,1350,22
21050,941,844,23
21051,941,742,24
21052,941,1268,25
21053,941,325,26
21054,941,457,27
21055,941,985,28
21056,941,1318,29
21057,941,255,30
21058,941,1107,31
21059,941,1341,32
21060,941,1070,33
21061,941,688,34
21062,941,1342,35
21063,941,1323,37
21064,941,93,38
21065,942,280,1
21066,942,326,2
21067,942,357,3
21068,942,178,4
21069,942,1105,5
21070,942,688,6
21071,942,136,7
21072,942,1014,8
21073,942,495,9
21074,942,992,10
21075,942,515,11
21076,942,275,12
21077,942,558,14
21078,942,865,15
21079,942,711,16
21080,942,1282,17
21081,942,93,18
21082,942,1323,19
21083,942,1095,21
21084,942,697,22
21085,942,776,23
21086,942,219,24
21087,942,214,25
21088,942,774,26
21089,942,723,27
21090,942,403,28
21091,942,1341,29
21092,942,741,30
21093,942,1033,31
21094,942,169,32
21095,942,906,33
21096,943,93,1
21097,943,326,2
21098,943,178,3
21099,943,136,4
21100,943,992,5
21101,943,357,6
21102,943,1095,7
21103,943,219,8
21104,943,776,9
21105,943,697,10
21106,943,806,11
21107,943,1006,12
21108,943,1142,13
21109,943,79,14
21110,943,4,15
21111,943,757,16
21112,943,399,17
21113,943,1010,18
21114,943,222,19
21115,943,1105,20
21116,943,320,21
21117,943,921,22
21118,943,515,23
21119,943,495,24
21120,943,1282,25
21121,943,175,26
21122,943,558,27
21123,943,711,28
21124,943,741,29
21125,943,1033,30
21126,943,865,31
21127,943,403,32
21128,943,169,33
21129,943,1323,34
21130,943,437,35
21131,943,299,36
21132,943,12,37
21133,943,459,38
21134,943,1196,39
21135,943,519,40
21136,944,1350,1
21137,944,844,2
21138,944,742,3
21139,944,1252,4
21140,944,105,5
21141,944,270,6
21142,944,879,7
21143,944,770,8
21144,944,280,9
21145,944,558,10
21146,944,403,11
21147,944,865,12
21148,944,1196,13
21149,944,519,14
21150,944,175,15
21151,944,709,16
21152,944,209,17
21153,944,746,18
21154,944,1341,19
21155,944,1107,20
21156,944,737,21
21157,944,405,22
21158,944,741,23
21159,944,1033,24
21160,945,1196,1
21161,945,519,2
21162,945,403,3
21163,945,175,4
21164,945,746,5
21165,945,558,6
21166,945,865,7
21167,945,1107,8
21168,945,1341,9
21169,945,1033,10
21170,945,741,11
21171,945,758,12
21172,945,1253,13
21173,945,396,14
21174,945,60,15
21175,945,415,16
21176,945,158,17
21177,945,709,18
21178,945,209,19
21179,946,1196,1
21180,946,519,2
21181,946,558,3
21182,946,865,4
21183,946,1341,5
21184,946,1107,6
21185,946,1282,7
21186,946,495,8
21187,946,907,9
21188,946,452,10
21189,946,175,11
21190,946,357,12
21191,946,326,13
21192,946,136,14
21193,946,437,15
21194,946,169,16
21195,946,515,17
21196,946,12,18
21197,946,299,19
21198,946,1033,20
21199,946,741,21
21200,946,906,22
21201,946,92,23
21202,946,296,24
21203,946,264,25
21204,946,1262,26
21205,946,746,27
21206,946,403,28
21207,946,161,29
21208,946,468,30
21209,946,1148,31
21210,946,80,32
21211,946,758,33
21212,946,415,34
21213,946,60,35
21214,946,1174,36
21215,946,1211,37
21216,946,1167,38
21217,946,1170,39
21218,946,1205,40
21219,946,1206,41
21220,946,1186,42
21221,947,1196,1
21222,947,519,2
21223,947,403,3
21224,947,1205,4
21225,947,60,5
21226,947,1170,6
21227,947,1167,7
21228,947,1174,8
21229,947,1211,9
21230,947,1206,10
21231,947,1186,11
21232,947,415,12
21233,947,405,13
21234,947,1231,14
21235,947,1218,15
21236,947,1165,16
21237,947,1168,17
21238,947,1164,18
21239,947,1198,19
21240,947,1213,20
21241,947,1234,21
21242,947,1217,22
21243,947,737,23
21244,947,746,24
21245,947,209,25
21246,947,709,26
21247,947,175,27
21248,947,158,28
21249,947,1341,29
21250,947,1107,30
21251,947,255,31
21252,947,558,32
21253,947,865,33
21254,947,758,34
21255,947,919,36
21256,947,688,38
21257,947,783,39
21258,947,280,40
21259,948,396,1
21260,948,255,2
21261,948,758,3
21262,948,746,4
21263,948,1341,5
21264,948,1107,6
21265,948,919,7
21266,948,558,8
21267,948,175,11
21268,948,865,12
21269,948,357,13
21270,948,711,14
21271,948,1196,15
21272,948,519,16
21273,948,403,17
21274,948,1033,18
21275,948,741,19
21276,949,1107,1
21277,949,558,2
21278,949,396,3
21279,949,255,4
21280,949,746,5
21281,949,175,6
21282,949,865,7
21283,949,758,8
21284,949,1033,9
21285,949,741,10
21286,949,1341,11
21287,949,919,13
21288,949,783,15
21289,949,403,16
21290,949,742,17
21291,949,1282,18
21292,949,209,20
21293,949,709,21
21294,949,708,22
21295,950,865,1
21296,950,558,2
21297,950,175,3
21298,950,741,4
21299,950,1033,5
21300,950,783,6
21301,950,1323,7
21302,950,313,8
21303,950,1350,9
21304,950,742,10
21305,950,844,11
21306,950,708,12
21307,950,396,13
21308,950,758,14
21309,950,746,15
21310,950,209,16
21311,950,709,17
21312,950,688,18
21313,950,1070,20
21314,950,515,21
21315,950,169,22
21316,950,357,23
21317,950,495,24
21318,950,1014,25
21319,950,136,26
21320,950,1282,27
21321,950,711,28
21322,950,705,29
21323,951,711,1
21324,951,357,2
21325,951,1010,3
21326,951,688,7
21327,951,280,8
21328,951,178,9
21329,951,708,10
21330,951,705,11
21331,951,1006,12
21332,951,169,13
21333,951,873,14
21334,951,326,19
21335,951,275,20
21336,951,12,23
21337,951,437,24
21338,951,1014,25
21339,951,515,26
21340,951,495,27
21341,951,136,28
21342,951,992,29
21343,951,558,30
21344,951,175,31
21345,951,709,32
21346,951,865,33
21347,951,209,34
21348,951,746,35
21349,951,299,36
21350,951,457,37
21351,951,143,38
21352,951,817,39
21353,951,1146,40
21354,951,851,41
21355,951,929,42
21356,951,1323,43
21357,951,93,44
21358,952,515,1
21359,952,1342,3
21360,952,280,4
21361,952,981,5
21362,952,1105,6
21363,952,688,7
21364,952,708,8
21365,952,1014,9
21366,952,136,11
21367,952,992,12
21368,952,495,13
21369,952,437,14
21370,952,299,15
21371,952,275,16
21372,952,12,17
21373,952,326,18
21374,952,1282,19
21375,952,178,20
21376,952,877,21
21377,952,844,22
21378,952,742,23
21379,952,1350,24
21380,952,558,25
21381,952,175,26
21382,952,865,27
21383,952,758,28
21384,952,357,30
21385,952,711,31
21386,952,292,32
21387,952,1196,33
21388,952,830,34
21389,952,519,35
21390,952,403,36
21391,952,737,37
21392,952,783,38
21393,953,1196,1
21394,953,783,2
21395,953,519,3
21396,953,403,4
21397,953,1341,5
21398,953,209,6
21399,953,396,7
21400,953,746,8
21401,953,558,9
21402,953,865,10
21403,953,241,11
21404,953,1253,12
21405,953,175,13
21406,953,468,14
21407,953,1148,15
21408,953,80,16
21409,953,161,17
21410,953,742,18
21411,953,844,19
21412,953,1350,20
21413,953,877,21
21414,953,181,22
21415,953,1014,23
21416,953,395,24
21417,953,357,25
21418,953,711,27
21419,953,758,28
21420,953,469,29
21421,954,357,1
21422,954,469,2
21423,954,758,3
21424,954,711,4
21425,954,287,5
21426,954,1350,6
21427,954,396,8
21428,954,742,9
21429,954,705,10
21430,954,709,11
21431,954,783,12
21432,954,403,13
21433,954,830,14
21434,954,98,15
21435,954,328,16
21436,954,459,17
21437,954,737,18
21438,954,1273,19
21439,954,1292,20
21440,954,8,21
21441,954,558,22
21442,954,255,24
21443,954,1107,25
21444,954,865,26
21445,954,708,27
21446,955,357,1
21447,955,469,2
21448,955,292,3
21449,955,711,4
21450,955,758,5
21451,955,708,6
21452,955,783,7
21453,955,709,8
21454,955,984,9
21455,955,495,10
21456,955,136,11
21457,955,992,12
21458,955,1014,13
21459,955,437,14
21460,955,515,15
21461,955,723,16
21462,955,280,17
21463,955,793,18
21464,955,688,19
21465,955,1323,20
21466,955,169,21
21467,955,93,22
21468,955,1033,23
21469,955,313,24
21470,955,741,25
21471,955,1196,26
21472,955,623,27
21473,955,290,28
21474,955,558,29
21475,955,865,30
21476,955,175,31
21477,955,1148,33
21478,955,80,34
21479,955,742,35
21480,955,1282,36
21481,955,844,37
21482,955,1350,38
21483,955,275,40
21484,955,708,41
21485,955,396,42
21486,955,178,43
21487,955,326,44
21488,955,746,45
21489,955,1094,46
21490,955,850,49
21491,955,954,50
21492,955,823,51
21493,955,737,52
21494,955,403,53
21495,955,519,54
21496,956,709,1
21497,956,396,2
21498,956,742,3
21499,956,746,5
21500,956,1350,6
21501,956,844,7
21502,956,758,8
21503,956,708,9
21504,956,711,10
21505,956,357,11
21506,956,515,12
21507,956,1282,13
21508,956,326,14
21509,956,178,15
21510,956,495,16
21511,956,558,17
21512,956,209,18
21513,956,708,19
21514,956,865,20
21515,956,1014,21
21516,956,175,22
21517,956,275,23
21518,956,1148,24
21519,956,161,25
21520,956,468,26
21521,956,80,27
21522,956,723,28
21523,956,793,29
21524,956,276,30
21525,956,1252,31
21526,956,722,32
21527,956,896,33
21528,956,105,34
21529,956,270,35
21530,956,688,36
21531,956,1341,37
21532,956,783,38
21533,956,136,39
21534,956,992,40
21535,956,169,41
21536,956,1033,42
21537,956,741,43
21538,957,836,1
21539,957,1070,2
21540,957,1359,3
21541,957,389,4
21542,957,1317,5
21543,957,551,6
21544,957,832,7
21545,957,928,8
21546,957,1044,9
21547,957,502,10
21548,957,102,11
21549,957,230,12
21550,957,510,13
21551,957,375,14
21552,957,195,15
21553,957,1334,16
21554,957,272,17
21555,957,559,18
21556,957,1011,19
21557,957,644,20
21558,957,348,21
21559,957,1004,22
21560,957,546,23
21561,957,1238,24
21562,957,549,25
21563,957,1343,26
21564,957,736,28
21565,957,931,29
21566,957,1043,31
21567,957,560,32
21568,957,727,33
21569,957,854,34
21570,957,1314,35
21571,957,1269,36
21572,957,323,37
21573,957,641,39
21574,957,1117,40
21575,957,645,41
21576,957,1078,42
21577,957,623,43
21578,957,1346,44
21579,957,271,45
21580,957,1248,46
21581,957,93,47
21582,957,730,48
21583,957,783,49
21584,957,1196,50
21585,957,519,51
21586,957,629,52
21587,957,743,54
21588,957,1359,55
21589,957,215,56
21590,957,1305,57
21591,957,334,58
21592,957,1280,59
21593,957,1050,60
21594,957,1061,61
21595,957,1326,62
21596,957,984,63
21597,957,169,64
21598,957,807,65
21599,957,1120,66
21600,957,509,67
21601,957,558,68
21602,957,441,69
21603,957,1051,70
21604,957,479,71
21605,957,199,72
21606,957,695,73
21607,957,122,74
21608,957,881,75
21609,957,656,76
21610,957,292,77
21611,957,434,78
21612,957,1387,79
21613,957,221,80
21614,957,1097,81
21615,957,964,82
21616,957,961,83
21617,957,672,84
21618,957,302,85
21619,957,650,86
21620,957,1274,87
21621,957,1338,88
21622,957,165,89
21623,957,1092,90
21624,957,433,91
21625,957,175,92
21626,957,136,93
21627,957,357,94
21628,957,326,95
21629,957,495,96
21630,957,515,97
21631,957,1282,98
21632,957,1014,99
21633,957,290,100
21634,957,337,101
21635,957,1291,102
21636,957,714,103
21637,957,114,104
21638,957,383,105
21639,957,683,106
21640,957,316,107
21641,957,238,108
21642,957,382,109
21643,957,995,110
21644,957,566,111
21645,957,1369,112
21646,957,1265,113
21647,957,959,115
21648,957,501,116
21649,957,379,117
21650,957,1309,118
21651,957,1108,119
21652,957,387,120
21653,957,1122,121
21654,957,1039,122
21655,957,1301,123
21656,957,1303,124
21657,958,337,1
21658,958,836,2
21659,958,1120,3
21660,958,984,4
21661,958,1070,5
21662,958,1285,6
21663,958,305,7
21664,958,366,8
21665,958,1051,9
21666,958,1196,10
21667,958,783,11
21668,958,559,12
21669,958,953,13
21670,958,1346,14
21671,958,1248,15
21672,958,673,16
21673,958,225,17
21674,958,1079,18
21675,958,623,19
21676,958,125,20
21677,958,813,21
21678,958,271,22
21679,958,131,23
21680,958,327,24
21681,958,290,25
21682,958,730,26
21683,958,13,27
21684,958,653,28
21685,958,82,29
21686,958,876,30
21687,958,1272,31
21688,958,1293,32
21689,958,556,33
21690,958,663,34
21691,958,798,36
21692,958,1200,37
21693,958,1216,38
21694,958,1174,39
21695,958,1167,40
21696,958,1211,41
21697,958,1175,42
21698,958,519,43
21699,958,60,44
21700,958,415,45
21701,958,123,46
21702,958,549,47
21703,958,121,48
21704,958,145,49
21705,958,1172,50
21706,958,652,51
21707,958,1234,52
21708,958,1218,53
21709,958,976,54
21710,958,1231,55
21711,958,1206,56
21712,958,1165,57
21713,958,1168,58
21714,958,1186,59
21715,958,1188,60
21716,958,1205,61
21717,958,1198,62
21718,958,1213,63
21719,958,1217,64
21720,958,1305,65
21721,958,334,66
21722,958,1050,67
21723,958,1061,68
21724,958,1280,69
21725,958,1326,70
21726,958,169,71
21727,958,1033,72
21728,958,708,73
21729,958,558,74
21730,959,1040,1
21731,959,198,2
21732,959,1302,3
21733,959,309,4
21734,959,1244,5
21735,959,1328,6
21736,959,438,7
21737,959,1063,8
21738,959,1280,9
21739,959,290,10
21740,959,953,11
21741,959,1118,12
21742,959,708,13
21743,959,217,14
21744,959,240,15
21745,959,353,16
21746,959,1072,17
21747,959,596,18
21748,959,264,19
21749,959,315,20
21750,959,711,21
21751,959,688,22
21752,959,1006,23
21753,959,921,24
21754,959,873,26
21755,959,1105,28
21756,959,783,29
21757,959,742,31
21758,959,844,33
21759,959,396,34
21760,959,746,35
21761,959,1350,36
21762,959,758,37
21763,959,709,38
21764,959,275,39
21765,959,705,40
21766,959,161,41
21767,959,1148,42
21768,959,136,43
21769,959,992,44
21770,959,1014,45
21771,959,865,46
21772,959,805,47
21773,959,785,48
21774,959,690,49
21775,959,468,50
21776,959,597,51
21777,959,77,52
21778,959,80,53
21779,959,558,54
21780,959,708,55
21781,959,175,56
21782,959,1282,57
21783,959,495,58
21784,959,209,59
21785,959,722,60
21786,959,1252,61
21787,959,326,62
21788,959,357,63
21789,959,515,64
21790,959,105,65
21791,959,1130,66
21792,959,270,67
21793,959,962,68
21794,959,807,69
21795,959,770,70
21796,959,879,71
21797,959,158,72
21798,960,688,1
21799,960,708,2
21800,960,1148,6
21801,960,746,7
21802,960,742,9
21803,960,396,10
21804,960,758,11
21805,960,280,12
21806,960,1350,13
21807,960,844,14
21808,960,275,15
21809,960,709,16
21810,960,157,17
21811,960,710,22
21812,960,756,23
21813,960,1329,25
21814,960,545,27
21815,960,865,28
21816,960,1094,29
21817,961,158,1
21818,961,545,5
21819,961,742,6
21820,961,710,7
21821,961,708,8
21822,961,1094,10
21823,961,865,11
21824,961,1329,12
21825,961,688,13
21826,961,280,14
21827,961,1350,15
21828,961,833,16
21829,961,746,17
21830,961,396,19
21831,962,708,1
21832,962,1350,2
21833,962,396,4
21834,962,833,5
21835,962,1094,6
21836,962,742,7
21837,962,746,8
21838,962,1329,9
21839,962,287,11
21840,962,469,12
21841,962,280,13
21842,962,158,14
21843,962,1051,15
21844,962,783,16
21845,962,1196,17
21846,962,286,18
21847,962,758,19
21848,962,844,20
21849,962,504,21
21850,962,57,22
21851,962,688,24
21852,962,734,25
21853,962,1344,26
21854,962,1310,27
21855,962,1363,28
21856,962,1038,29
21857,962,115,30
21858,962,791,31
21859,962,100,32
21860,962,393,33
21861,962,635,34
21862,963,708,1
21863,963,57,2
21864,963,1051,3
21865,963,100,5
21866,963,635,6
21867,963,742,7
21868,963,833,8
21869,963,791,9
21870,963,393,10
21871,963,1363,11
21872,963,1344,12
21873,963,396,13
21874,963,1094,14
21875,963,115,15
21876,963,1020,16
21877,963,734,17
21878,963,1310,18
21879,963,1038,19
21880,963,504,20
21881,963,844,21
21882,963,746,22
21883,963,1350,23
21884,964,708,1
21885,964,100,3
21886,964,635,4
21887,964,1344,5
